Context;Relation;Maximum_Cardinality;Likelihood
Top;http://dbpedia.org/property/dam;1;0.97560457
Top;http://dbpedia.org/property/databasefootball;1;0.97025796
http://dbpedia.org/class/yago/Contestant109613191;http://dbpedia.org/property/date;1;0.975488644
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/property/date;1;0.978662416
http://dbpedia.org/ontology/Settlement;http://dbpedia.org/property/day;1;0.970069772
Top;http://dbpedia.org/property/deanery;1;0.971458125
Top;http://dbpedia.org/property/deathCause;1;0.970821411
Top;http://dbpedia.org/property/deathDate;1;0.991173884
http://dbpedia.org/class/yago/Player110439851;http://dbpedia.org/property/debutdate;1;0.987941765
http://www.wikidata.org/entity/Q10871364;http://dbpedia.org/property/debutdate;1;0.989100169
http://dbpedia.org/ontology/BaseballPlayer;http://dbpedia.org/property/debutdate;1;0.989104385
http://dbpedia.org/class/yago/Thrower110709529;http://dbpedia.org/property/debutdate;1;0.983138658
http://umbel.org/umbel/rc/BaseballPlayer;http://dbpedia.org/property/debutdate;1;0.982482931
http://dbpedia.org/class/yago/Leader109623038;http://dbpedia.org/property/debutdate;1;0.970373385
Top;http://dbpedia.org/property/debutleague;1;0.989154012
http://www.wikidata.org/entity/Q10871364;http://dbpedia.org/property/debutyear;1;0.988285472
http://dbpedia.org/class/yago/Player110439851;http://dbpedia.org/property/debutyear;1;0.987147118
http://umbel.org/umbel/rc/BaseballPlayer;http://dbpedia.org/property/debutyear;1;0.980648903
http://dbpedia.org/ontology/BaseballPlayer;http://dbpedia.org/property/debutyear;1;0.988288961
http://dbpedia.org/class/yago/Thrower110709529;http://dbpedia.org/property/debutyear;1;0.981856796
Top;http://dbpedia.org/property/decidedate;1;0.970685772
Top;http://dbpedia.org/property/decideyear;1;0.970904523
Top;http://dbpedia.org/property/demographicsType;1;0.97538789
http://schema.org/Place;http://dbpedia.org/property/denomination;1;0.970162099
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/denomination;1;0.970164154
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/denomination;1;0.970162099
Top;http://dbpedia.org/property/designatedOther1Date;1;0.977081237
Top;http://dbpedia.org/property/designatedOther1Number;1;0.976642304
Top;http://dbpedia.org/property/designatedOther1NumPosition;1;0.977565712
Top;http://dbpedia.org/property/designation1Date;1;0.972372613
Top;http://dbpedia.org/property/designation1Number;1;0.974392335
Top;http://dbpedia.org/property/diocese;1;0.974666412
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/discipline;1;0.971156274
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/discipline;1;0.971408577
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/discipline;1;0.971408577
http://schema.org/Person;http://dbpedia.org/property/discipline;1;0.971408577
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/discipline;1;0.971038401
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/discipline;1;0.971408577
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/discipline;1;0.971408577
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/discipline;1;0.971038401
Top;http://dbpedia.org/property/diseasesdb;1;0.972373992
Top;http://dbpedia.org/property/displayParents;1;0.978851061
http://dbpedia.org/class/yago/AdministrativeDistrict108491826;http://dbpedia.org/property/district;1;0.974184499
http://dbpedia.org/ontology/Settlement;http://dbpedia.org/property/district;1;0.975791568
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/district;1;0.980882502
http://dbpedia.org/class/yago/UrbanArea108675967;http://dbpedia.org/property/district;1;0.97814617
Top;http://dbpedia.org/property/districtType;1;0.984793847
Top;http://dbpedia.org/property/divisionPlace;1;0.976032138
Top;http://dbpedia.org/property/doublesrecord;1;0.974800153
Top;http://dbpedia.org/property/draftPick;1;0.97616044
Top;http://dbpedia.org/property/draftRound;1;0.976402278
Top;http://dbpedia.org/property/draws;1;0.973026965
http://www.wikidata.org/entity/Q634;http://dbpedia.org/property/eccentricity;1;0.972380403
http://dbpedia.org/ontology/Planet;http://dbpedia.org/property/eccentricity;1;0.971940993
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/elevation;1;0.97104937
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/elevation;1;0.970665176
http://schema.org/Place;http://dbpedia.org/property/elevation;1;0.970665176
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/elevation;1;0.97189877
Top;http://dbpedia.org/property/elevationRound;1;0.970666439
Top;http://dbpedia.org/property/emptyWeightKg;1;0.974017139
Top;http://dbpedia.org/property/emptyWeightLb;1;0.972565628
Top;http://dbpedia.org/property/eng1Hp;1;0.977275648
Top;http://dbpedia.org/property/eng1Name;1;0.97235529
Top;http://dbpedia.org/property/eng1Number;1;0.97999167
Top;http://dbpedia.org/property/enrollmentAsOf;1;0.978674999
http://dbpedia.org/ontology/TelevisionSeason;http://dbpedia.org/property/episodeList;1;0.970539561
Top;http://dbpedia.org/property/epoch;1;0.971982884
Top;http://dbpedia.org/property/espn;1;0.975088209
Top;http://dbpedia.org/property/establishedType;1;0.971279917
http://dbpedia.org/ontology/Wikidata:Q11424;http://dbpedia.org/property/extraColumn;1;0.972885044
http://schema.org/Movie;http://dbpedia.org/property/extraColumn;1;0.972885044
http://dbpedia.org/ontology/Film;http://dbpedia.org/property/extraColumn;1;0.972995657
Top;http://dbpedia.org/property/familia;1;0.977265373
http://dbpedia.org/ontology/Animal;http://dbpedia.org/property/familiaAuthority;1;0.972046757
http://www.wikidata.org/entity/Q729;http://dbpedia.org/property/familiaAuthority;1;0.972038286
Top;http://dbpedia.org/property/familycolor;1;0.982055683
Top;http://dbpedia.org/property/fangraphs;1;0.980093032
Top;http://dbpedia.org/property/federalSubject;1;0.973853004
Top;http://dbpedia.org/property/fieldgoalsa;1;0.971042733
Top;http://dbpedia.org/property/finaldate;1;0.987569
Top;http://dbpedia.org/property/finalleague;1;0.988105209
Top;http://dbpedia.org/property/finalteam;1;0.988520895
Top;http://dbpedia.org/property/finalyear;1;0.986947414
Top;http://dbpedia.org/property/firstFlight;1;0.973217143
Top;http://dbpedia.org/property/fixAttempted;1;0.982904874
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/float;1;0.970420456
Top;http://dbpedia.org/property/foaled;1;0.97170135
Top;http://dbpedia.org/property/frazioni;1;0.972959014
Top;http://dbpedia.org/property/freeType;1;0.983651861
Top;http://dbpedia.org/property/frenchopenresult;1;0.971675197
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/fullname;1;0.973448552
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/fullname;1;0.970179305
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/fullname;1;0.973448552
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/fullname;1;0.970179305
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/fullname;1;0.973727429
http://schema.org/Person;http://dbpedia.org/property/fullname;1;0.970179305
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/fullname;1;0.970179305
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/fullname;1;0.970179305
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/fullname;1;0.972866314
Top;http://dbpedia.org/property/functionalStatus;1;0.975513694
Top;http://dbpedia.org/property/games;1;0.978038957
Top;http://dbpedia.org/property/gemeindeschlüssel;1;0.985629549
Top;http://dbpedia.org/property/gender;1;0.978009487
Top;http://dbpedia.org/property/genus;1;0.994001967
Top;http://dbpedia.org/property/genusAuthority;1;0.979463957
Top;http://dbpedia.org/property/glottorefname;1;0.972007014
Top;http://dbpedia.org/property/goalsa;1;0.971241037
http://dbpedia.org/class/yago/Group100031264;http://dbpedia.org/property/gold;1;0.970139825
Top;http://dbpedia.org/property/goldnoc;1;0.976953011
Top;http://dbpedia.org/property/governingBody;1;0.989091498
Top;http://dbpedia.org/property/governmentType;1;0.977465163
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/grades;1;0.973298484
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/grades;1;0.978449009
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/grades;1;0.976321887
http://dbpedia.org/class/yago/Group100031264;http://dbpedia.org/property/grades;1;0.978398075
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/grades;1;0.980679718
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/grades;1;0.980608169
http://schema.org/Organization;http://dbpedia.org/property/grades;1;0.980679718
http://www.wikidata.org/entity/Q3914;http://dbpedia.org/property/grades;1;0.98080974
http://schema.org/EducationalOrganization;http://dbpedia.org/property/grades;1;0.980678777
http://schema.org/School;http://dbpedia.org/property/grades;1;0.98080974
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/grades;1;0.980608169
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/grades;1;0.980679718
Top;http://dbpedia.org/property/grossWeightKg;1;0.97263484
Top;http://dbpedia.org/property/grossWeightLb;1;0.972056447
http://umbel.org/umbel/rc/DrugProduct;http://dbpedia.org/property/h;1;0.972182006
http://dbpedia.org/ontology/ChemicalSubstance;http://dbpedia.org/property/h;1;0.979331574
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject;http://dbpedia.org/property/h;1;0.979327903
http://www.wikidata.org/entity/Q8386;http://dbpedia.org/property/h;1;0.979496686
http://dbpedia.org/class/yago/Matter100020827;http://dbpedia.org/property/h;1;0.973951156
Top;http://dbpedia.org/property/hcyear;1;0.982031415
Top;http://dbpedia.org/property/headercolor;1;0.981282833
Top;http://dbpedia.org/property/heightFt;1;0.991428436
Top;http://dbpedia.org/property/heightft;1;0.971585954
Top;http://dbpedia.org/property/heightIn;1;0.981582574
Top;http://dbpedia.org/property/heightM;1;0.973011386
Top;http://dbpedia.org/property/heightweight;1;0.984555953
Top;http://dbpedia.org/property/highestdoublesranking;1;0.975292887
Top;http://dbpedia.org/property/highestsinglesranking;1;0.975705541
http://dbpedia.org/class/yago/FootballPlayer110101634;http://dbpedia.org/property/highlights;1;0.975072531
http://www.wikidata.org/entity/Q14128148;http://dbpedia.org/property/highlights;1;0.976681915
http://dbpedia.org/class/yago/WikicatLivingPeople;http://dbpedia.org/property/highlights;1;0.973024035
http://dbpedia.org/ontology/GridironFootballPlayer;http://dbpedia.org/property/highlights;1;0.976681915
http://www.w3.org/2002/07/owl#Thing;http://dbpedia.org/property/homecoming;1;0.970411098
Top;http://dbpedia.org/property/icposition;1;0.97370424
Top;http://dbpedia.org/property/imageAlt;1;0.97654849
Top;http://dbpedia.org/property/imageCaption;1;0.97832201
Top;http://dbpedia.org/property/imageCoa;1;0.986799491
Top;http://dbpedia.org/property/imageCoatOfArms;1;0.98666704
Top;http://dbpedia.org/property/imageFile;1;0.97210064
Top;http://dbpedia.org/property/imageFlag;1;0.986719921
http://schema.org/AdministrativeArea;http://dbpedia.org/property/imageMap;1;0.972034997
http://www.wikidata.org/entity/Q3455524;http://dbpedia.org/property/imageMap;1;0.972034997
http://dbpedia.org/ontology/Region;http://dbpedia.org/property/imageMap;1;0.972034997
Top;http://dbpedia.org/property/imageName;1;0.986939031
Top;http://dbpedia.org/property/imagepathCoa;1;0.970731989
Top;http://dbpedia.org/property/imagePlan;1;0.985856067
Top;http://dbpedia.org/property/imageSeal;1;0.984375506
Top;http://dbpedia.org/property/imageShield;1;0.989411678
Top;http://dbpedia.org/property/imageSize;1;0.994746165
Top;http://dbpedia.org/property/imagesize;1;0.985519255
Top;http://dbpedia.org/property/imageSkyline;1;0.993328224
Top;http://dbpedia.org/property/imageWidth;1;0.99205014
Top;http://dbpedia.org/property/imperialUnit;1;0.976273201
Top;http://dbpedia.org/property/insignia;1;0.970794065
Top;http://dbpedia.org/property/intercommunality;1;0.98935968
Top;http://dbpedia.org/property/international;1;0.978951105
Top;http://dbpedia.org/property/isoRegion;1;0.982858402
Top;http://dbpedia.org/property/isRanged;1;0.970107372
Top;http://dbpedia.org/property/italicTitle;1;0.972047499
Top;http://dbpedia.org/property/iubmbEcNumber;1;0.977837665
Top;http://dbpedia.org/property/jaKanji;1;0.974990297
Top;http://dbpedia.org/property/jaRomaji;1;0.973102156
Top;http://dbpedia.org/property/jetOrProp%3F_;1;0.970812774
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/ko;1;0.972922773
http://schema.org/Person;http://dbpedia.org/property/ko;1;0.972922773
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/ko;1;0.970364117
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/ko;1;0.972922773
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/ko;1;0.972922773
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/ko;1;0.972927033
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/ko;1;0.972922773
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/ko;1;0.972922773
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/ko;1;0.971074317
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/ko;1;0.972922773
Top;http://dbpedia.org/property/labelPosition;1;0.984101774
Top;http://dbpedia.org/property/landscape;1;0.984053572
Top;http://dbpedia.org/property/language;1;0.971530761
Top;http://dbpedia.org/property/lastAired;1;0.982113956
Top;http://dbpedia.org/property/lasttestdate;1;0.973196357
Top;http://dbpedia.org/property/lasttestyear;1;0.973612956
Top;http://dbpedia.org/property/latd;1;0.997298063
Top;http://dbpedia.org/property/latD;1;0.991668142
Top;http://dbpedia.org/property/latDeg;1;0.98966246
Top;http://dbpedia.org/property/latDegrees;1;0.993298959
Top;http://dbpedia.org/property/latDir;1;0.97643621
Top;http://dbpedia.org/property/latDirection;1;0.993318734
Top;http://dbpedia.org/property/latitude;1;0.994172308
Top;http://dbpedia.org/property/latm;1;0.997122613
Top;http://dbpedia.org/property/latM;1;0.99068287
Top;http://dbpedia.org/property/latMin;1;0.989318864
Top;http://dbpedia.org/property/latMinutes;1;0.993134259
Top;http://dbpedia.org/property/latns;1;0.997458406
Top;http://dbpedia.org/property/latNs;1;0.991787872
Top;http://dbpedia.org/property/lats;1;0.996584454
Top;http://dbpedia.org/property/latS;1;0.989531583
Top;http://dbpedia.org/property/latSec;1;0.985805509
Top;http://dbpedia.org/property/latSeconds;1;0.992677578
http://www.wikidata.org/entity/Q47521;http://dbpedia.org/property/length;1;0.973255121
http://schema.org/BodyOfWater;http://dbpedia.org/property/length;1;0.973546687
http://dbpedia.org/class/yago/Thing100002452;http://dbpedia.org/property/length;1;0.97189155
http://www.wikidata.org/entity/Q4022;http://dbpedia.org/property/length;1;0.973020687
http://schema.org/RiverBodyOfWater;http://dbpedia.org/property/length;1;0.973020687
http://dbpedia.org/ontology/NaturalPlace;http://dbpedia.org/property/length;1;0.974028416
Top;http://dbpedia.org/property/lengthFt;1;0.975790879
Top;http://dbpedia.org/property/lengthIn;1;0.971925985
Top;http://dbpedia.org/property/lengthM;1;0.97469421
http://schema.org/Place;http://dbpedia.org/property/lengthRound;1;0.970134326
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/lengthRound;1;0.970134326
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/lengthRound;1;0.970136443
Top;http://dbpedia.org/property/letter;1;0.970073369
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/level;1;0.972995657
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/level;1;0.9730178
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/level;1;0.972995657
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/level;1;0.973248676
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/level;1;0.972995657
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/level;1;0.973248676
http://www.wikidata.org/entity/Q5;http://dbpedia.org/property/level;1;0.972995657
http://schema.org/Person;http://dbpedia.org/property/level;1;0.972995657
Top;http://dbpedia.org/property/link1Name;1;0.975618125
Top;http://dbpedia.org/property/link2Name;1;0.971520973
Top;http://dbpedia.org/property/listEpisodes;1;0.976514423
Top;http://dbpedia.org/property/lists;1;0.974424588
Top;http://dbpedia.org/property/locationCountry;1;0.982516244
Top;http://dbpedia.org/property/locationMap;1;0.97752011
Top;http://dbpedia.org/property/locmapin;1;0.993616593
Top;http://dbpedia.org/property/logo;1;0.990074778
Top;http://dbpedia.org/property/logofile;1;0.970860149
Top;http://dbpedia.org/property/logoSize;1;0.981697353
Top;http://dbpedia.org/property/logosize;1;0.97867464
Top;http://dbpedia.org/property/logoWidth;1;0.977376675
Top;http://dbpedia.org/property/lonDeg;1;0.989592183
Top;http://dbpedia.org/property/lonDir;1;0.97643621
Top;http://dbpedia.org/property/longd;1;0.997277906
Top;http://dbpedia.org/property/longD;1;0.991542247
Top;http://dbpedia.org/property/longDegrees;1;0.993279523
Top;http://dbpedia.org/property/longDirection;1;0.993318151
Top;http://dbpedia.org/property/longew;1;0.997455253
Top;http://dbpedia.org/property/longEw;1;0.991845345
Top;http://dbpedia.org/property/longitude;1;0.994184826
Top;http://dbpedia.org/property/longm;1;0.997145778
Top;http://dbpedia.org/property/longM;1;0.990582496
Top;http://dbpedia.org/property/longMinutes;1;0.99307528
Top;http://dbpedia.org/property/longs;1;0.996591789
Top;http://dbpedia.org/property/longS;1;0.989496322
Top;http://dbpedia.org/property/longSeconds;1;0.992657896
Top;http://dbpedia.org/property/lonMin;1;0.98928524
Top;http://dbpedia.org/property/lonSec;1;0.985806101
Top;http://dbpedia.org/property/losses;1;0.977579334
http://schema.org/Organization;http://dbpedia.org/property/manager;1;0.972913922
http://dbpedia.org/ontology/Agent;http://dbpedia.org/property/manager;1;0.972700629
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent;http://dbpedia.org/property/manager;1;0.972897827
http://www.wikidata.org/entity/Q476028;http://dbpedia.org/property/manager;1;0.974867426
http://schema.org/SportsTeam;http://dbpedia.org/property/manager;1;0.973337566
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#SocialPerson;http://dbpedia.org/property/manager;1;0.972913922
http://www.wikidata.org/entity/Q43229;http://dbpedia.org/property/manager;1;0.972913922
http://www.wikidata.org/entity/Q24229398;http://dbpedia.org/property/manager;1;0.972897827
Top;http://dbpedia.org/property/map1Caption;1;0.97287478
Top;http://dbpedia.org/property/mapAlt;1;0.970018778
http://www.wikidata.org/entity/Q473972;http://dbpedia.org/property/mapCaption;1;0.972551765
http://dbpedia.org/class/yago/NaturalElevation109366317;http://dbpedia.org/property/mapCaption;1;0.974913682
http://schema.org/Mountain;http://dbpedia.org/property/mapCaption;1;0.981925427
http://schema.org/LandmarksOrHistoricalBuildings;http://dbpedia.org/property/mapCaption;1;0.97503128
http://www.wikidata.org/entity/Q41176;http://dbpedia.org/property/mapCaption;1;0.979346514
http://www.wikidata.org/entity/Q8502;http://dbpedia.org/property/mapCaption;1;0.981925427
http://dbpedia.org/ontology/Mountain;http://dbpedia.org/property/mapCaption;1;0.981754216
http://dbpedia.org/class/yago/Whole100003553;http://dbpedia.org/property/mapCaption;1;0.977112412
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/property/mapCaption;1;0.981407818
http://dbpedia.org/ontology/ProtectedArea;http://dbpedia.org/property/mapCaption;1;0.972726278
Top;http://dbpedia.org/property/mapLocator;1;0.981773516
http://schema.org/Place;http://dbpedia.org/property/mapNotes;1;0.970133575
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/mapNotes;1;0.970133575
http://www.wikidata.org/entity/Q34442;http://dbpedia.org/property/mapNotes;1;0.97011233
http://dbpedia.org/ontology/Place;http://dbpedia.org/property/mapNotes;1;0.97013888
Top;http://dbpedia.org/property/mapsize;1;0.986511811
Top;http://dbpedia.org/property/mapSize;1;0.985044112
Top;http://dbpedia.org/property/mapState;1;0.972235476
Top;http://dbpedia.org/property/mapType;1;0.988883101
Top;http://dbpedia.org/property/mapWidth;1;0.973786764
http://dbpedia.org/ontology/Event;http://dbpedia.org/property/matches;1;0.973863533
http://www.wikidata.org/entity/Q500834;http://dbpedia.org/property/matches;1;0.97359255
http://dbpedia.org/class/yago/PsychologicalFeature100023100;http://dbpedia.org/property/matches;1;0.971413958
http://www.wikidata.org/entity/Q1656682;http://dbpedia.org/property/matches;1;0.973856952
http://schema.org/SportsEvent;http://dbpedia.org/property/matches;1;0.973602802
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/property/matches;1;0.971375899
http://schema.org/Event;http://dbpedia.org/property/matches;1;0.973856952
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event;http://dbpedia.org/property/matches;1;0.973856952
Top;http://dbpedia.org/property/maxSpeedKmh;1;0.973293391
Top;http://dbpedia.org/property/maxSpeedMph;1;0.971055979
Top;http://dbpedia.org/property/mayor;1;0.991871124
http://www.wikidata.org/entity/Q2188189;http://dbpedia.org/property/mc;1;0.976778894
http://dbpedia.org/ontology/MusicalWork;http://dbpedia.org/property/mc;1;0.976778894
http://dbpedia.org/class/yago/Medium106254669;http://dbpedia.org/property/mc;1;0.970715777
http://schema.org/MusicAlbum;http://dbpedia.org/property/mc;1;0.976773764
http://www.wikidata.org/entity/Q482994;http://dbpedia.org/property/mc;1;0.976773764
Top;http://dbpedia.org/property/meanAnomaly;1;0.97280317
Top;http://dbpedia.org/property/meanMotion;1;0.97195714
Top;http://dbpedia.org/property/medaltemplatesExpand;1;0.97884284
Top;http://dbpedia.org/property/mediaType;1;0.973261651
Top;http://dbpedia.org/property/metricFirst;1;0.97776742
Top;http://dbpedia.org/property/metricRwy;1;0.978300316
Top;http://dbpedia.org/property/metricUnit;1;0.976613159
Top;http://dbpedia.org/property/minorplanet;1;0.972188883
Top;http://dbpedia.org/property/misc;1;0.97457983
Top;http://dbpedia.org/property/mlb;1;0.974788477
Top;http://dbpedia.org/property/mode;1;0.983762153
Top;http://dbpedia.org/property/molecularWeight;1;0.974487013
http://dbpedia.org/ontology/Species;http://dbpedia.org/property/month;1;0.972267401
http://www.wikidata.org/entity/Q19088;http://dbpedia.org/property/month;1;0.972267401
http://www.wikidata.org/entity/Q729;http://dbpedia.org/property/month;1;0.972262981
http://www.wikidata.org/entity/Q152;http://dbpedia.org/property/month;1;0.972231982
http://dbpedia.org/class/yago/PhysicalEntity100001930;http://dbpedia.org/property/mother;1;0.970567368
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/mother;1;0.971736129
Top;http://dbpedia.org/property/mouthLatD;1;0.984485348
Top;http://dbpedia.org/property/mouthLatM;1;0.981544973
Top;http://dbpedia.org/property/mouthLatNs;1;0.982443112
Top;http://dbpedia.org/property/mouthLatS;1;0.981315543
Top;http://dbpedia.org/property/mouthLongD;1;0.984286767
Top;http://dbpedia.org/property/mouthLongEw;1;0.982441937
Top;http://dbpedia.org/property/mouthLongM;1;0.981544973
Top;http://dbpedia.org/property/mouthLongS;1;0.981316926
Top;http://dbpedia.org/property/mpsub;1;0.978316976
Top;http://dbpedia.org/property/munDataAsOf;1;0.972872794
http://www.wikidata.org/entity/Q486972;http://dbpedia.org/property/municipality;1;0.973302401
http://dbpedia.org/ontology/PopulatedPlace;http://dbpedia.org/property/municipality;1;0.979192695
http://dbpedia.org/class/yago/YagoLegalActorGeo;http://dbpedia.org/property/municipality;1;0.973736217
Top;http://dbpedia.org/property/municipalityName;1;0.971266827
http://dbpedia.org/class/yago/Matter100020827;http://dbpedia.org/property/n;1;0.974560717
http://www.wikidata.org/entity/Q8386;http://dbpedia.org/property/n;1;0.97865318
http://umbel.org/umbel/rc/DrugProduct;http://dbpedia.org/property/n;1;0.970550659
http://dbpedia.org/ontology/ChemicalSubstance;http://dbpedia.org/property/n;1;0.978661624
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject;http://dbpedia.org/property/n;1;0.978659514
http://dbpedia.org/class/yago/Actor109765278;http://dbpedia.org/property/name;1;0.978422597
http://dbpedia.org/ontology/IceHockeyPlayer;http://dbpedia.org/property/name;1;0.974495798
http://www.wikidata.org/entity/Q14128148;http://dbpedia.org/property/name;1;0.981287913
http://www.wikidata.org/entity/Q11774891;http://dbpedia.org/property/name;1;0.975190701
http://dbpedia.org/ontology/Insect;http://dbpedia.org/property/name;1;0.980911239
http://dbpedia.org/ontology/GridironFootballPlayer;http://dbpedia.org/property/name;1;0.981289877
http://dbpedia.org/class/yago/Animal100015388;http://dbpedia.org/property/name;1;0.975493416
Top;http://dbpedia.org/property/nationality;1;0.989096157
Top;http://dbpedia.org/property/nationalteamUpdate;1;0.983164621
Top;http://dbpedia.org/property/nations;1;0.976207976
Top;http://dbpedia.org/property/nativeName;1;0.972019618
Top;http://dbpedia.org/property/nativeNameLang;1;0.992648622
Top;http://dbpedia.org/property/natlteam;1;0.971991411
Top;http://dbpedia.org/property/neutral;1;0.975091305
Top;http://dbpedia.org/property/new;1;0.974234291
http://dbpedia.org/class/yago/Communication100033020;http://dbpedia.org/property/next;1;0.970860807
http://dbpedia.org/class/yago/PsychologicalFeature100023100;http://dbpedia.org/property/next;1;0.976607474
Top;http://dbpedia.org/property/nextElection;1;0.974441545
Top;http://dbpedia.org/property/nextRoute;1;0.975600381
Top;http://dbpedia.org/property/nextseason;1;0.988463012
Top;http://dbpedia.org/property/nextseasonLink;1;0.970269379
Top;http://dbpedia.org/property/nextseasonYear;1;0.974239372
Top;http://dbpedia.org/property/nextType;1;0.976907494
Top;http://dbpedia.org/property/nextYear;1;0.985164338
Top;http://dbpedia.org/property/nfl;1;0.977820778
Top;http://dbpedia.org/property/nflnew;1;0.980848747
Top;http://dbpedia.org/property/nocat;1;0.985951594
Top;http://dbpedia.org/property/noprose;1;0.985640491
http://dbpedia.org/ontology/Settlement;http://dbpedia.org/property/nrhpType;1;0.971258095
http://schema.org/LandmarksOrHistoricalBuildings;http://dbpedia.org/property/nrhpType;1;0.970600316
http://dbpedia.org/ontology/HistoricPlace;http://dbpedia.org/property/nrhpType;1;0.97046112
Top;http://dbpedia.org/property/ntupdate;1;0.989237023
http://dbpedia.org/class/yago/WrittenCommunication106349220;http://dbpedia.org/property/number;1;0.976383703
http://dbpedia.org/class/yago/Matter100020827;http://dbpedia.org/property/o;1;0.97388421
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#ChemicalObject;http://dbpedia.org/property/o;1;0.97866415
http://dbpedia.org/ontology/ChemicalSubstance;http://dbpedia.org/property/o;1;0.978666221
http://umbel.org/umbel/rc/DrugProduct;http://dbpedia.org/property/o;1;0.970398966
http://www.wikidata.org/entity/Q8386;http://dbpedia.org/property/o;1;0.97866415
Top;http://dbpedia.org/property/observationArc;1;0.970917121
Top;http://dbpedia.org/property/ofsted;1;0.973764048
Top;http://dbpedia.org/property/ongoing;1;0.98315112
http://dbpedia.org/ontology/Station;http://dbpedia.org/property/owner;1;0.980240544
http://schema.org/RadioStation;http://dbpedia.org/property/owner;1;0.982186688
http://dbpedia.org/class/yago/Artifact100021939;http://dbpedia.org/property/owner;1;0.970970294
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing;http://dbpedia.org/property/owner;1;0.972370707
http://www.wikidata.org/entity/Q15265344;http://dbpedia.org/property/owner;1;0.981085637
