Context;Relation;Maximum_Cardinality
http://dbpedia.org/class/yago/WikicatPersonsOfNationalHistoricSignificance(Canada);http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCorkHurlers;http://dbpedia.org/ontology/birthDate;1
http://www.wikidata.org/entity/Q4270517;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/Wikicat17th-centuryGermanPeople;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q3665646;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatAnglophoneQuebecPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCanadianIceHockeyPlayers;http://dbpedia.org/ontology/team;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfSalamanca;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatVillagesInBelgaumDistrict;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatBCLionsPlayers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/regionalCupFirst;1
http://dbpedia.org/ontology/Work;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/BodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://umbel.org/umbel/rc/MilitaryPerson;http://dbpedia.org/ontology/birthDate;1
http://www.wikidata.org/entity/Q13219587;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCitiesInNebraska;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromTheProvinceOfSilesia;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSaqqezCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatTownsInHighland(councilArea);http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatVillagesInRepublikaSrpska;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfGuadalajara;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInStaffordshire;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
Top;http://dbpedia.org/property/seasonChampName;1
http://dbpedia.org/class/yago/WikicatWriters;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfTeruel;http://dbpedia.org/ontology/areaTotal;1
http://umbel.org/umbel/rc/MilitaryPerson;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInSchleswig-Holstein;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
Top;http://dbpedia.org/property/fifaMaxDate;1
http://www.wikidata.org/entity/Q1028181;http://dbpedia.org/ontology/deathPlace;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesOfThePhilippines;http://dbpedia.org/property/blankNameSec;1
http://dbpedia.org/ontology/Writer;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatMinnesotaTwinsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfZaragoza;http://dbpedia.org/ontology/areaTotal;1
http://www.wikidata.org/entity/Q8502;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/ontology/Criminal;http://dbpedia.org/property/endyear;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMersinProvince;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/fedElectionLast;1
http://dbpedia.org/class/yago/Artifact100021939;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q1555508;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleOfTheStuartPeriod;http://dbpedia.org/ontology/birthDate;1
Top;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://umbel.org/umbel/rc/Park;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatCommunesOfIvoryCoast;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInWestSussex;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/Microorganism101326291;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/CityDistrict108537837;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatLasVegas51sPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/Island;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/ontology/FashionDesigner;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleWhoEmigratedToEscapeNazism;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/Criminal;http://dbpedia.org/ontology/birthPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCentralProvince(Kenya);http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatTownsInKent;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/ComicsCreator;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/WikicatCommunesOfMeurthe-et-Moselle;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q1028181;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q13474373;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatAmericanExpatriateBasketballPeopleInFrance;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/Gambler110118844;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromKent;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMinasGerais;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/chief2Name;1
http://dbpedia.org/class/yago/WikicatTacomaRainiersPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/CausalAgent100007347;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://www.wikidata.org/entity/Q116;http://dbpedia.org/ontology/deathDate;1
http://umbel.org/umbel/rc/Comedian;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInEssex;http://dbpedia.org/ontology/areaCode;1
http://www.wikidata.org/entity/Q81096;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInRhineland-Palatinate;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInWarwickshire;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/Attribute100024264;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/Journalist;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q33231;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatBuffaloBillsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatAmericanPlayersOfAmericanFootball;http://dbpedia.org/property/birthPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfBarcelona;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/Adventurer109606009;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInWorcestershire;http://xmlns.com/foaf/0.1/name;1
http://schema.org/EducationalOrganization;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatEthnicGermanPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfBarcelona;http://dbpedia.org/property/leaderName;1
http://dbpedia.org/class/yago/WikicatPhiladelphia76ersPlayers;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/MilitaryPerson;http://dbpedia.org/ontology/deathPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLouisiana;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatCommunesOfCantal;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromDunedin;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/FormulaOneRacer;http://dbpedia.org/ontology/deathDate;1
http://dbpedia.org/class/yago/WikicatPeopleFromYorkshire;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatSuburbsOfPerth,WesternAustralia;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q3455524;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/LivingThing100004258;http://dbpedia.org/property/accessdate;1
http://dbpedia.org/class/yago/WikicatRenaissanceComposers;http://dbpedia.org/ontology/deathDate;1
http://dbpedia.org/ontology/Monument;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://dbpedia.org/property/surname;1
http://dbpedia.org/class/yago/WikicatAmericanIceHockeyPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatBostonCelticsPlayers;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q19088;http://dbpedia.org/property/accessdate;1
Top;http://dbpedia.org/property/subdivname;1
Top;http://dbpedia.org/property/startdate;1
http://dbpedia.org/class/yago/WikicatCzechPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInQuebec;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatVillagesInHarjuCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatCitiesInRioGrandeDoSul;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/ruYearastart;1
http://umbel.org/umbel/rc/Mountain;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q16917;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/ConflictEvent;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
Top;http://dbpedia.org/property/dateCreated;1
http://dbpedia.org/class/yago/WikicatVillagesInRaplaCounty;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/postcodeArea;1
http://dbpedia.org/class/yago/WikicatPeopleOfPennsylvaniaInTheAmericanCivilWar;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatKnightsOfTheHouseOrderOfHohenzollern;http://dbpedia.org/ontology/deathDate;1
Top;http://dbpedia.org/ontology/maximumDischarge;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRaškaDistrict;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
Top;http://dbpedia.org/property/airdate;1
http://umbel.org/umbel/rc/Criminal;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatColoradoAvalanchePlayers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/dateOfConsecration;1
http://dbpedia.org/class/yago/WikicatCitiesInNewYork;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatSt.LouisCardinalsPlayers;http://dbpedia.org/ontology/deathPlace;1
http://www.wikidata.org/entity/Q901;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/popLatestDate;1
http://dbpedia.org/class/yago/WikicatPhoenixCoyotesPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity;http://dbpedia.org/ontology/acquirementDate;1
http://dbpedia.org/class/yago/WikicatSanFranciscoGiantsPlayers;http://xmlns.com/foaf/0.1/name;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Event;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatIceHockeyPlayersAtThe2010WinterOlympics;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/lastt20iyear;1
http://dbpedia.org/class/yago/WikicatItalianJournalists;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/ontology/Garden;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatCommunesOfSaône-et-Loire;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfÁvila;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKazerunCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/ontology/MilitaryPerson;http://dbpedia.org/ontology/birthPlace;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#DesignedArtifact;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/Borough108540532;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://schema.org/Hotel;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/ontology/Location;http://dbpedia.org/property/accessdate;1
http://dbpedia.org/class/yago/WikicatTownshipsInIndiana;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatClevelandBrownsPlayers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/letname;1
http://www.wikidata.org/entity/Q2159907;http://dbpedia.org/ontology/birthDate;1
Top;http://dbpedia.org/property/firstRiderMotogpCountry;1
http://dbpedia.org/class/yago/WikicatMilwaukeeAdmiralsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInSicily;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/ontology/ComicsCreator;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/Writer;http://dbpedia.org/property/deathPlace;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInIzehCounty;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/Creator109614315;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/SoftwareObject;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Skidder110605088;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInCalabria;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/ontology/ScreenWriter;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/populationdate;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNishapurCounty;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesOfThePhilippines;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatVillagesInBelgaumDistrict;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/notifydate;1
http://umbel.org/umbel/rc/Cardinal_CatholicBishop;http://dbpedia.org/ontology/deathPlace;1
Top;http://dbpedia.org/property/draftedyear;1
http://dbpedia.org/class/yago/WikicatVillagesInShropshire;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatVillagesInEstonia;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInZanjanCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/Wikicat18th-centuryScottishPeople;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/firstyear;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInCyprus;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/Thrower110709529;http://dbpedia.org/ontology/deathPlace;1
Top;http://dbpedia.org/property/dateFormed;1
http://xmlns.com/foaf/0.1/Organization;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatHRObjects;http://xmlns.com/foaf/0.1/name;1
http://xmlns.com/foaf/0.1/Person;http://dbpedia.org/property/commitdate;1
Top;http://dbpedia.org/property/dateEnd;1
http://www.wikidata.org/entity/Q1107656;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatLigaACBPlayers;http://dbpedia.org/ontology/team;1
http://dbpedia.org/class/yago/WikicatCitiesInFrance;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPeopleOfMassachusettsInTheAmericanCivilWar;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/BodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatVillagesInDerbyshire;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/Announcer109795334;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/popDate;1
http://dbpedia.org/class/yago/WikicatWiganWarriorsPlayers;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/WikicatVillagesInNorthYorkshire;http://dbpedia.org/ontology/areaCode;1
http://umbel.org/umbel/rc/FashionModel;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCincinnatiBengalsPlayers;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/landingDate;1
http://schema.org/AdministrativeArea;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatVillagesInKutnoCounty;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/demoCensusDate;1
http://dbpedia.org/ontology/BeautyQueen;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/ruYear1end;1
Top;http://dbpedia.org/property/blankNameSec;1
http://umbel.org/umbel/rc/IceHockeyPlayer;http://dbpedia.org/ontology/team;1
http://dbpedia.org/class/yago/WikicatBrooklynDodgersPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatManhattanProjectPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatAustrianPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromTheRhineProvince;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMinasGerais;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInLazio;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatHungarianPeople;http://xmlns.com/foaf/0.1/givenName;1
Top;http://dbpedia.org/property/deathCause;1
http://dbpedia.org/class/yago/WikicatEnglandNationalRugbyLeagueTeamPlayers;http://dbpedia.org/ontology/birthDate;1
http://dbpedia.org/class/yago/WikicatSt.PaulSaints(AA)Players;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatSocialistParty(France)Politicians;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatTownsInBavaria;http://dbpedia.org/ontology/areaTotal;1
http://dbpedia.org/class/yago/Thing100002452;http://dbpedia.org/property/accessdate;1
http://umbel.org/umbel/rc/Boxer;http://xmlns.com/foaf/0.1/givenName;1
http://umbel.org/umbel/rc/Ship;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://umbel.org/umbel/rc/University;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatTownshipsInOhio;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/ontology/buildingEndDate;1
Top;http://dbpedia.org/ontology/year;1
http://dbpedia.org/class/yago/WikicatChicagoBearsPlayers;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatIceHockeyPeopleFromMichigan;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/Abstraction100002137;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://umbel.org/umbel/rc/FootballPlayer_American;http://dbpedia.org/property/birthPlace;1
Top;http://dbpedia.org/property/updatePage;1
http://umbel.org/umbel/rc/GeographicalRegion;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfSwitzerland;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatPeopleOfTheStuartPeriod;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatPeopleFromMassachusetts;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/ontology/Tournament;http://dbpedia.org/property/year;1
http://dbpedia.org/class/yago/WikicatAustralianPeopleOfEnglishDescent;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q34770;http://dbpedia.org/property/date;1
Top;http://dbpedia.org/property/populationTotal;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInStyria;http://dbpedia.org/ontology/areaTotal;1
Top;http://dbpedia.org/property/railroadName;1
http://schema.org/School;http://dbpedia.org/ontology/teamName;1
Top;http://dbpedia.org/ontology/frequentlyUpdated;1
http://dbpedia.org/class/yago/WikicatRoyalAirForceAircraftSquadrons;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/BodyOfWater;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhodabandehCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/Couturier109972157;http://xmlns.com/foaf/0.1/givenName;1
http://www.wikidata.org/entity/Q3918;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSomogyCounty;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/WikicatPeopleFromAberdeen;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInLowerAustria;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Concept;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesOfSlovenia;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://schema.org/School;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesInSaxony-Anhalt;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoyer-AhmadCounty;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://dbpedia.org/class/yago/WikicatCitiesInSwitzerland;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatCommunesOfDrôme;http://xmlns.com/foaf/0.1/name;1
http://www.wikidata.org/entity/Q19088;http://dbpedia.org/property/date;1
http://schema.org/Mountain;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfBarcelona;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://www.wikidata.org/entity/Q35666;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPčinjaDistrict;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/ontology/NaturalPlace;http://dbpedia.org/ontology/elevation;1
http://dbpedia.org/class/yago/WikicatCitiesAndTownsInLombardy;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://www.wikidata.org/entity/Q422211;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatVillagesInGloucestershire;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
http://www.wikidata.org/entity/Q215627;http://dbpedia.org/property/nickname;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoluProvince;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/ontology/draftYear;1
http://dbpedia.org/class/yago/WikicatVillagesInGnieznoCounty;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPeopleFromBologna;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInOhio;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/yearPrecipitationMm;1
http://www.wikidata.org/entity/Q10871364;http://dbpedia.org/ontology/deathPlace;1
http://dbpedia.org/class/yago/WikicatTownsInNewYork;http://dbpedia.org/ontology/areaCode;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKentucky;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/lastCupRace;1
http://www.wikidata.org/entity/Q23413;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
http://dbpedia.org/class/yago/WikicatClassical-periodComposers;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatNeighbourhoodsInEdmonton;http://dbpedia.org/property/subdivisionName;1
Top;http://dbpedia.org/property/lastAward;1
http://schema.org/LandmarksOrHistoricalBuildings;http://dbpedia.org/property/otherName;1
http://dbpedia.org/class/yago/WikicatSlovakIceHockeyPlayers;http://dbpedia.org/ontology/team;1
http://dbpedia.org/class/yago/WikicatTownsInHesse;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatPeopleFromRotterdam;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatVillagesInPłockCounty;http://xmlns.com/foaf/0.1/name;1
http://umbel.org/umbel/rc/Actor;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatCitiesInNewSouthWales;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/ontology/WorldHeritageSite;http://dbpedia.org/property/year;1
http://dbpedia.org/ontology/Organisation;http://dbpedia.org/ontology/PopulatedPlace/areaTotal;1
http://dbpedia.org/class/yago/LivingThing100004258;http://dbpedia.org/property/first;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#FunctionalSubstance;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/ruClubupdate;1
http://dbpedia.org/class/yago/WikicatTownsInVermont;http://xmlns.com/foaf/0.1/name;1
http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAdıyamanProvince;http://www.w3.org/2003/01/geo/wgs84_pos#geometry;1
Top;http://dbpedia.org/property/lastTruckRace;1
http://www.wikidata.org/entity/Q23442;http://www.w3.org/2003/01/geo/wgs84_pos#long;1
Top;http://dbpedia.org/property/flagYear;1
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson;http://www.w3.org/2003/01/geo/wgs84_pos#lat;1
http://dbpedia.org/class/yago/WikicatOlympicMedalistsInFencing;http://xmlns.com/foaf/0.1/name;1
Top;http://dbpedia.org/property/yearaend;1
http://dbpedia.org/class/yago/Wikicat17th-centuryFrenchPeople;http://xmlns.com/foaf/0.1/givenName;1
http://dbpedia.org/class/yago/WikicatItalianBaroquePainters;http://dbpedia.org/ontology/deathPlace;1
